id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugyv6CFXgn9FwyVZ9n54AaABAg,Alex Sosna,1 month ago,1552678413552,"Honda's got the fastback style but no hatchback. Instead you're left with a tiny trunk opening. I guarantee if they redid the tail lights and made the back a hatch, it would sell buttloads (even more than it already does)",0,false,0,,,,,,
Ugy9P0q077s6-7Pd12p4AaABAg,Jason,1 month ago,1552678413554,no cd player?,0,true,2,,,,,,
,,,,,,,,Ugy9P0q077s6-7Pd12p4AaABAg.8rt4tGal9nm8sHSizfMAUX,Drknnja,1 month ago,1552678413867,"That's pretty common now, with music on other devices.",0
,,,,,,,,Ugy9P0q077s6-7Pd12p4AaABAg.8rt4tGal9nm8sHVTD0f7rp,Jason,1 month ago,1552678413868,@Drknnja bogus to me.  i still have over 100 cd's i listen to in my truck.,0
Ugzh2woiTZGRsBAcW354AaABAg,Justin Stewart,1 month ago,1552678413556,Last gen looks so much better,2,false,0,,,,,,
UgxOlUBaevVeGoSD9hF4AaABAg,Random Stuff,1 month ago,1552678413558,From side view so cool from front view it's ok from back view holy fucking shit what da fuck is that....🤢🤢🤢🤮,1,false,0,,,,,,
UgxmXCoEIHIc90zMvHd4AaABAg,Mihir 2009,1 month ago,1552678413560,I like the fact that the new Accord has heated and cooled seats.,0,false,0,,,,,,
UgxQvHdqwYCcPINzNKJ4AaABAg,Patrick Boucher,1 month ago,1552678413562,Stick shifts NEVER offer gear indicators on the dash....Overall great reviews on your cars. Your reviews are by far the best out there. Keep doing what you do!!👍🏾,0,true,1,,,,,,
,,,,,,,,UgxQvHdqwYCcPINzNKJ4AaABAg.8rnV8iJSU838sZ4jqdU5tm,wilmal4500,4 weeks ago,1552937613888,Patrick Boucher Civic Type r has it,0
UgyQw8DEI297u94Pjwx4AaABAg,Christian O'Brien,1 month ago,1552678413564,This is an excellent review. And the new sport 2.0t accord is an excellent car. 5spd manual :) Get'em while you can cuz they wont be around long,1,true,1,,,,,,
,,,,,,,,UgyQw8DEI297u94Pjwx4AaABAg.8riMcKi-K3k8rqdXleqCyH,Joelon 305,1 month ago,1552678413879,6spd manual *,1
UgzMX8yA_I8WNqTqaCx4AaABAg,Whosoever,1 month ago,1552678413566,I'll keep my 2017 Touring...,2,false,0,,,,,,
UgzWbMGAAjOXbQJu0OZ4AaABAg,Shane Duncan,1 month ago,1552678413568,23:00 LMFAOOOOOO HE GOT YALL TOGETHER,0,false,0,,,,,,
UgxzTpQq1k55QecP-fZ4AaABAg,Jimmy James,1 month ago,1552678413570,drive modes are stupid. The car should just go BallsCrazy or off. That's all you need in life.,0,false,0,,,,,,
UgxK5R9G-l3qCjwIRzd4AaABAg,Jimmy James,1 month ago,1552678413571,"Put a 128GB usb stick in that thing and see if it reads the entire contents of the drive ? Mine has an attitude and only reads files A-M, rather than A-Z. So stupid. Much like the lack of turbo boost gauge in the 6MT. #Details",0,false,0,,,,,,
UgzJaZX-A-_ZJEIrutd4AaABAg,Fox Hound,1 month ago,1552678413573,"This guys reviews are just perfect. He talks about everything that really matters. Very specific, and detailed. This is definitely a great car review.",0,false,0,,,,,,
UgyGqvDEgYRzLEFhBcl4AaABAg,Miguel L Franco,1 month ago,1552678413575,THE FRONT IS UGLY UGLY 😕😕😕😕😕😕,0,false,0,,,,,,
UgwgHUIDYr7bKqRCJAV4AaABAg,Jimmy James,1 month ago,1552678413576,I am having my doubts about the infotainment system. It doesn't want to read all of the content on the USB drive. It's such random bullshit.,0,false,0,,,,,,
UgxhXMRegOGGZaLto-N4AaABAg,Jiarui Zhang,2 months ago,1550259213578,Volkswagen,0,false,0,,,,,,
Ugyw5sTjfA6puDihvip4AaABAg,GD 02,2 months ago,1550259213580,"2.0 turbo Ruth premium fuel burns just as much fuel as a good v6.
Forget what they say. Real world driving says a different story.",2,true,2,,,,,,
,,,,,,,,Ugyw5sTjfA6puDihvip4AaABAg.8rOKIPBiFmY8thg25eFBxp,MalteFS,1 day ago,1555270413855,Not true at all.,0
,,,,,,,,Ugyw5sTjfA6puDihvip4AaABAg.8rOKIPBiFmY8thmNdGy7m8,GD 02,1 day ago,1555270413856,@MalteFS https://carbuzz.com/features/this-is-why-turbocharged-fuel-economy-is-a-lie,0
UgwbXJqulCbKHaqOK994AaABAg,CHUCK-51 NORRIS-50,2 months ago,1550259213582,Got one 8months ago. Gunmetal gray. Love this car,0,false,0,,,,,,
Ugwkb9iADYTm9NLXTt14AaABAg,Slim Paco,2 months ago,1550259213584,"Love the review, but some of the measurements,  half in inch wider, shorter, and lower?   You make it sound like a big deal, who could notice that.",0,false,0,,,,,,
UgwX1otzFKp8ZJGnM154AaABAg,LJ,2 months ago,1550259213585,5:10 you can set always on tac!!,0,false,0,,,,,,
UgydhF3W4IW4SshYBJt4AaABAg,Victor GOLD,2 months ago,1550259214368,"its 5th brand new car I have and has the worst transmission. Car has 2900 miles and every time it shifts I want to cry and wait for the day when I can return the lease. Feels like someone rear ends you every time it shifts. Overall great car, sport mode is a lot of fun but transmission, omg....",0,false,0,,,,,,
Ugw718NCAIVp6mb5tOt4AaABAg,howtobebasic1,2 months ago,1550259214380,i still own my 2000 accord it has 230k on it and has no issues,0,false,0,,,,,,
UgxK2vzDld_MTxWkW7d4AaABAg,Emz emz,2 months ago,1550259214382,"Do your research **
PLEASE DONT BUY THIS TRASH***
my accord almost killed me, braking system failed multiple times. Honda couldn't fix the problem. It has been 2 months and they are on their 4th part replacement. In my opinion dont buy honda and especially their HYBRIDS. I'm WARNING you. costumer serives is terrible, no one gets back to you, I have went back and forth with the head office and dealer ship. This is not how I imagined my new car Experience. I wish I went with the Toyota my second option at the time. Honda has no reliability***
I want to help as many people now.",0,false,0,,,,,,
UgyWNxjxMYBlRibVGHh4AaABAg,IDthief,2 months ago,1550259214384,2018 mazda 6 way better,1,true,1,,,,,,
,,,,,,,,UgyWNxjxMYBlRibVGHh4AaABAg.8r4xEZZBNkq8rK6RyrOSqI,iQuattro1,2 months ago,1550259214671,Yep,0
UgyK08rXW2OSFySwhQl4AaABAg,Chrispena86,2 months ago,1550259214386,Was that a double clutch @21:56?,0,false,0,,,,,,
Ugz26q-B-Tt1IxejEHV4AaABAg,Jason Ray,2 months ago,1550259214388,Looks like the next car to buy since ford n chevy doing away with their cars the crossovers in imo is ugly and wouldnt buy a crossover or suv either had a Ford Explorer in the past a 2008 model n sold it transmission arent to reliable this is going off of the one i owned i dont need another mustang i have an 88 foxbody 5.0 its been a great car not made for very long trips but i got a 2013 focus st with st2 package which is comfortable car n fun car to drive. Looks like foreign cars are n my future due to only crossover suv n trucks being made in the future,0,false,0,,,,,,
UgxE5UwxV33kLVQAXed4AaABAg,Aham Abraham,2 months ago,1550259214390,Please bring Accord back into the UK...,0,false,0,,,,,,
UgxhE2Tnf9A7aQxUVz14AaABAg,Virtuoso7,2 months ago,1550259214391,That sedan with the manual is a sleeper for sure,0,false,0,,,,,,
UgyPbE6rEihgqjTTi7p4AaABAg,Compa Cheo,2 months ago,1550259214393,Highly considering one of these over 15 civic si fb6,0,false,0,,,,,,
UgyQsBmMWF70o9c5lmh4AaABAg,Zuriel Valladares,2 months ago,1550259214395,"New Hampshire? What part if you remember? Thats beautiful, I want to go there. Im from New Hampshire.",0,false,0,,,,,,
UgyfZuYSajDIjPzoT1h4AaABAg,Drivenva,2 months ago,1550259214396,"Sofyan, having reviewed both cars, what are your thoughts on The Q50 3.0T Sport (not RS) vs this Honda Accord 2.0T Sport/Touring? I am looking at either the 2019 2.0T Accord or a 2017/2018 Q50 3.0T Silver Sport with <5000 miles. The Q50 has AWD vs FWD, but I am not a huge fan of the Infiniti InTouch system. Conversely, the Accord has more hard touch plastic in the interior, but its roomier and has a fairly nice infotainment setup. Same price point, but I go back and forth on these. Which one did you like better as a family sedan with some sportiness (I will not be tracking either car, just want to have a fun engine with good handling that can carry the family around in comfort). Can't do a manual since my won't doesn't want to drive a manual.",0,true,1,,,,,,
,,,,,,,,UgyfZuYSajDIjPzoT1h4AaABAg.8qtkVzlKgaM8qtqkpaTR-3,Drivenva,2 months ago,1550259214712,That should say my wife doesn't want to drive a manual.,0
Ugw7AwFNyhR_Gq8z-qd4AaABAg,Alec Antony,2 months ago,1550259214399,Some of shit you say is stupid as fuck. You said the seat sits an inch lower? Do you mean the ride height?,0,false,0,,,,,,
UgySpjJZdu453bW7dQN4AaABAg,Dom Jr,2 months ago,1550259214400,Is the touring available with a manual???,0,false,0,,,,,,
Ugz02pxnTisLZCYgR-t4AaABAg,ArknightGamingdc5,2 months ago,1550259214402,"Didn’t even know this year came in a manual, I have a2006 5 speed accord I might need to cop 😎",1,false,0,,,,,,
UgzlMox1Ax9brA1M8Kl4AaABAg,Holywin Sword,2 months ago,1550259214404,Be nice to have it in coupe.,0,false,0,,,,,,
UgyuhDXxdn2Ov7PCsch4AaABAg,subaru [RATED],2 months ago,1550259214405,Totally got confused when you started driving!  You switched from a manual to an automatic!,2,false,0,,,,,,
Ugy5DW9I9FgeZm7ISZ14AaABAg,Teddy U,2 months ago,1550259214407,i'll say Honda is stepping up their game. the styling is becoming more conservative and serious but at the same time giving it a look that i could age with. the dash is the type of style i like simple and easy to look at. the taillight design is not my favorite but i would make it my style by wrapping the lower lens of the taillight.,0,false,0,,,,,,
UgySocU092T4TgQYAz14AaABAg,A Wynn,2 months ago,1550259214409,Why exposing the intercooler with no protection.,0,false,0,,,,,,
UgyABWaKcqP7LUtqizl4AaABAg,Angelo Cabral,2 months ago,1550259214411,Could be 5 door and AWD!!,0,false,0,,,,,,
UgzUXGSari6R3KiL1114AaABAg,Mad Maxerson,2 months ago,1550259214413,Hey there was a watch and a travel   case in the trunk . I hope you grabbed that shit brother.,0,false,0,,,,,,
UgzNmOaS04N5lQJ0pv54AaABAg,Klint Morre,2 months ago,1550259215346,got damn these looks so good,1,false,0,,,,,,
UgzT8GKzKhxPL-n1Z5F4AaABAg,1Lifeonearth,2 months ago,1550259215348,"I'm glad there's room for a watch in the trunk, that was my biggest concern",3,false,0,,,,,,
Ugzl0Yt6OsMSpW1G_hF4AaABAg,NYRIKAN,2 months ago,1550259215349,DUDE LAY OFF THE STARBUCKS COFFE,0,false,0,,,,,,
Ugy6Yw7E4MbT9NoLBmp4AaABAg,BlueKj,2 months ago,1550259215351,How are you gonna tell me that the front isn't the new Camaro,0,false,0,,,,,,
UgzOjvpVx7QEwz5TNpZ4AaABAg,GABOS,2 months ago,1550259215353,"Jesus drove a Honda, but never talked about it
""For I did not speak of my own accord..."" John 12:49",8,false,0,,,,,,
UgzoyTf0yvpBIGevgq54AaABAg,msbrownbeast,2 months ago,1550259215355,"The previous generation Accord was a better looking car, and classier. Also the previous V6 was quicker and probably more reliable. I think Honda took a step backward with the current car and engine.",0,false,0,,,,,,
UgwihLtYQ33VYVqgneF4AaABAg,Nickoy1 Channel,2 months ago,1550259215356,I do kinda regret not getting this over the Mazda CX5,0,true,2,,,,,,
,,,,,,,,UgwihLtYQ33VYVqgneF4AaABAg.8qQySGBazE18s0KLPNNyBp,Josh Stephens,1 month ago,1552678415675,"Aren't the CX-5 ""rust buckets?""",0
,,,,,,,,UgwihLtYQ33VYVqgneF4AaABAg.8qQySGBazE18s26xQ9fi_v,Nickoy1 Channel,1 month ago,1552678415676,@Josh Stephens meaning?,0
Ugwfb8qU91O7NElGYCd4AaABAg,ᚹᚱᛁᛇᛖ,2 months ago,1550259215358,CL9 Type R is still the best looking Accord IMHO,0,false,0,,,,,,
UgyxuSei-Jqufj5CUuR4AaABAg,Steven Jackson,2 months ago,1550259215360,I want one.,0,false,0,,,,,,
UgxUJ6CtTfeMmDJ0BOd4AaABAg,OBServe Garage,2 months ago,1550259215362,Take some testosterone.  You sound like a female.,0,false,0,,,,,,
UgynX_PeNpmlv5HjL0B4AaABAg,kebir mahmoud,2 months ago,1550259215363,nice car,0,false,0,,,,,,
Ugx_PHjJ0IGX81Yv-Lp4AaABAg,orangefirepearl FB6,3 months ago,1547580815365,The only bad side for me is that they didnt put a SPORT button for the  cluster too turn red in a manual for 2.0T. But I guess they didnt put because its already a 2.0 manual but th red would have made it more fun in a manual beside the automatic,0,false,0,,,,,,
UgxyaVnWeGxq1Sf0GNt4AaABAg,MrBusItDown,3 months ago,1547580815367,Sign me up for the 10 speed and a hondata stage 2 tune. Red please,1,false,0,,,,,,
UgwCIRlu1F57bHaTiQ54AaABAg,Jose Garcia,3 months ago,1547580815369,Wats the name of the motor of the 2.0 t twin turbo,0,false,0,,,,,,
UgyNeeMWUdpC3Ny64ZF4AaABAg,Jack Diaz,3 months ago,1547580815371,"Hey, love your reviews but may I suggest you slow down a little bit? It just seems as if you're trying to rush through the review. I feel once you finish explaining something you're already onto the next feature before I can even process what you just showed us.",0,false,0,,,,,,
UgzJe2qp0ohpSZp65It4AaABAg,Dajia Harris,3 months ago,1547580815372,honda back end looks horrible but it's the better car hands down period,0,false,0,,,,,,
Ugz3S-gIDMwznFzYUuh4AaABAg,Matthew Muscarella,3 months ago,1547580815374,"I just recently bought a new 2019 Honda Accord 2.0T Sport manual and I love it. I did come from a 16' WRX, and there are things to miss about that car but I truly love this car because it is now what I am looking for. This is extremely comfortable and easy to drive anywhere despite how long it is. It is also very spacious inside the cabin and in the trunk; easily haul 5 passengers and their stuff in the trunk for a road trip. I like how quiet this car is at highway speed, and the gear ratios are made for the most fuel economy at highway speeds. 

To be honest I have very few gripes about this car. One is how a family sedan comes with 19"" 235/40 low profile tires (moreso than my WRX). My issue isn't ride quality, it feels just fine, but the fact I have to spend that much more money to replace tires when the time comes. It won't be cheap. Another gripe is I would have preferred analog dials in the dash versus that LCD. It has good functionality, but from a long term reliability stand point I'd prefer analog dials. If ever that LCD were to malfunction that could potentially be quite an expensive fix. Lastly, that back end does look rather terrible. Not a fan of those lobster claw tail lights. 

Thus far I've been averaging 32 mpg on mostly highway driving on the first couple tanks. That's pretty much what it is rated at, but I expect I can get better mpg later when the engine is fully broken in, I only use Shell gas, and I can use my chosen engine oil (likely Castrol Edge Full Synthetic for GDI Turbo engines). It is also not a slow car by any means. It cannot compete with my WRX, but it is not slow. It also handles quite well around corners despite being a large sedan.

Overall, I still love this Accord. It is everything I want in a car now from reliability, to build quality, to pure comfort on the road. 

Thank you for your review, it was a factor in helping me decide to get this car!",0,false,0,,,,,,
UgwKF1H_TfwCRY3_-OF4AaABAg,L K,3 months ago,1547580815376,"Honda 2.0 T petrol engine, yes yes yes!!!!!!!!  👌🏻👌🏻👌🏻👌🏻",0,false,0,,,,,,
Ugy6NrARnM7TwrGkfkZ4AaABAg,spydermike18,3 months ago,1547580815377,"Im trying to get a 20018 accord but not sure  becouse i like the camry too,which one you think  its better?any advices?",0,true,1,,,,,,
,,,,,,,,Ugy6NrARnM7TwrGkfkZ4AaABAg.8pkMRC8I-Ez8sZe02ZDCz_,Andrew Atm,4 weeks ago,1552937615681,"spydermike18 the accord has cvt transmission which sucks if u plan to keep the car more than 7-8 yrs. 

The camry has a regular transmission, with the exception of the hybrids. I like the camry-especially the xse- that is awesome. Good luck w ur purchase.",0
UgzLGKv0sdapL3H2HBJ4AaABAg,Running Coyote,3 months ago,1547580815380,I'll switch out the 19s for 18s,0,false,0,,,,,,
UgwnaQL6c4O9ZKbzVIB4AaABAg,Gerhard Deisenrieder,3 months ago,1547580816252,"What ever it means to you I just switched from a Jetta Gli to the 2.0T manual based on your review. Everything you said holds true. The auto drive features are amazing. The engine is a rocket. 
You did a good job",2,true,1,,,,,,
,,,,,,,,UgwnaQL6c4O9ZKbzVIB4AaABAg.8pgDqmEUAWv8t-P-1elgBY,spruceguitar,2 weeks ago,1554147216569,At least you saved yourself the headaches from VW poor reliability. Great choice.,0
UgxDjEnyMR5oFWAdH114AaABAg,urizon41,3 months ago,1547580816256,"Love everything about this car except the weird front end and the back end just doesn't do ,much for me either",0,false,0,,,,,,
UgytlJ4I6E8H1zh7dFJ4AaABAg,MalikZaheerKnux,3 months ago,1547580816259,Bottom. Line it's a less tuned type r,0,false,0,,,,,,
Ugxtuk5ai01fhGmOhgN4AaABAg,S Yi,3 months ago,1547580816262,Ah... the classic fake involuntary  laughter accompanying acceleration runs,0,false,0,,,,,,
UgwVhwrjv95t9r32M_54AaABAg,Audatia Z,3 months ago,1547580816264,"Just don't make it hybrid, is gonna be problematic 😂😂 (f1 fans will understand this)",1,false,0,,,,,,
Ugwe2vQIttHDLzRdBdB4AaABAg,Ali,3 months ago,1547580816267,I agree with everything but i dont know why im a bit upset that they took away the two screens and made it into one. i have the 2016 accord and the two screens are one of the things that i really like about the car :),0,false,0,,,,,,
UgzlAmHXNpZPXBKJSLV4AaABAg,Uhhh,3 months ago,1547580816269,"Since checking out this new design for awhile we have begun to notice the past 3-15 years of Accords driving around all over the city. 

The hating on the 10th gen design seems to be driven from previous gen pride of ownership more than anything else - loyalty towards a certain look, more than any objective perspective on the design across all its iterations.

Sorry people: Accords were almost always rather plain-looking and they generally do not stand out. It was only once I recently began to consider eventually buying one that i began to ""see"" previous gens driving past again.

The loyalty to a particular previous design and setup seems limited to Some of 9th gen models, as absolutely everything else was very plain and has no ground from which to criticize anything by comparison. 

First if you think only coupes look good you are fighting a battle you can only win on your own one-person team versus yourself, sorry.

So that just leaves the 2017 sporty looks themselves, regardless the number of doors. Do you really mean to suggest the bulbous trunk and gigantic lights of the 2017 Touring is not awkward as hell?

Once again perspective seems totally lacking. By the same arguments everyone throws at the 10th gen, the 9th gen would also be chock full of awkward style cues that only look good at certain angles and even specific lighting.",0,false,0,,,,,,
UgxWtK77pJiyJxsntdB4AaABAg,supervong1,3 months ago,1547580816271,The competition killer,0,false,0,,,,,,
UgyVS_GAfWddei8ijhN4AaABAg,Harold De Leon Ramos,3 months ago,1547580816274,"Honda just did the same as formula 1, they reduce the cylinders from v6 to v4 and compensate with turbo that way it will have more torque",0,true,1,,,,,,
,,,,,,,,UgyVS_GAfWddei8ijhN4AaABAg.8pO0L0UNYgo8sukHTa99pS,Casey N,3 weeks ago,1553542416575,Harold De Leon Ramos hell even Ford is doing it with their trucks. Going to smaller engines with turbos like it or not.,0
Ugzu1kf08iWll1TX-dd4AaABAg,Joseph Jimenez,3 months ago,1547580816277,"i have always hated Hondas but damn the new accord looks bad ass, i gotta admit👍 front end kinda has a lil audi to it",0,false,0,,,,,,
UgxxcNk9KvJeXmP0PYp4AaABAg,The Euro Ricer,3 months ago,1547580816280,My dad has the EXL model with the 2.0t and it’s awesome,0,false,0,,,,,,
UgwxjgNg-t7XQjjNAvt4AaABAg,Johnny lor,3 months ago,1547580816282,I don't why I'm watching this when I don't need a new car. Guess I just love honda.,0,false,0,,,,,,
UgzWvyhgaZATzwZrrUd4AaABAg,James Yang,3 months ago,1547580816285,Was that a voice crack when you said “deep cup holder”?,0,false,0,,,,,,
UgwgqTll560U7Vy1cC54AaABAg,bbhbdb,3 months ago,1547580816287,you cant beat a honda.  drove em..  ridn em.   cant beat the little people.  im all in and im huge man.,0,false,0,,,,,,
UgziCqvPPjsggU1ZcR54AaABAg,B c,3 months ago,1547580816289,what is the reason to hear the sound of the door closing?,0,false,0,,,,,,
Ugy4QkgxVVQCQ3mio5N4AaABAg,El Macho,3 months ago,1547580816292,What color is that?,0,false,0,,,,,,
Ugx_1ilHUbO0Vongx_54AaABAg,Jimmy James,3 months ago,1547580816294,No turbo boost gauge in the 2.0T 6MT.,0,false,0,,,,,,
Ugy1U7kNYp64RIhRKqZ4AaABAg,mrpmj00,3 months ago,1547580816297,I test drove it today.  $37k for Touring model is not worth it.  Slight turbo lag under 2500rpm.  Road noise on bad roads.,1,false,0,,,,,,
